PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Payton Wilson,2572456,LB,PIT,@CLE,3,2,,,,,,,,,,,,,,,,76,5.70
Jonah Elliss,2571991,LB,DEN,@KC,1,1,0.5,1,,,,,,,,,,,2,,,77,5.60
Marte Mapu,2570104,LB,NE,@NYJ,2,,,,,,,,,,,,,1,,,,78,5.50
Von Miller,2495202,LB,WAS,DAL,2,,1,,,,,,,,,,,,1,,,79,5.50
Jerome Baker,2560966,LB,CLE,PIT,1,4,,1,,,,,,,,,,,,,,80,5.40
Jack Campbell,2569741,LB,DET,@MIN,2,4,,,,,,,,,,,,,,,,81,5.40
K'Lavon Chaisson,2564166,LB,NE,@NYJ,1,2,,,,,,,,,,,,1,,,,82,5.20
Kaden Elliss,2562901,LB,ATL,LAR,1,2,,,,,,,,,,,,1,,,,83,5.20
Demario Davis,2533008,LB,NO,@TEN,,6,0.5,,,,,,,,,,,,1,,,84,5.10
Darius Muasau,2572339,LB,NYG,@LV,2,3,,,,,,,,,,,,,,,,85,4.80
Anfernee Jennings,2564613,LB,NE,@NYJ,2,2,,,,,,,,,,,,,1,,,86,4.70
Samson Ebukam,2558830,LB,IND,JAX,1,1,,1,,,1,,,,,,,,,,,87,4.60
Terrel Bernard,2567325,LB,BUF,PHI,3,,,,,,,,,,,,,,,,,88,4.50
Luke Gifford,2562942,LB,SF,CHI,3,,,,,,,,,,,,,,,,,89,4.50
Del'Shawn Phillips,2563179,LB,LAC,HOU,1,5,,,,,,,,,,,,,,,,90,4.50
Willie Gay Jr.,2564280,LB,MIA,TB,2,2,,,,,,,,,,,,,,,,91,4.20
Trenton Simpson,2569564,LB,BAL,@GB,2,2,,,,,,,,,,,,,,,,92,4.20
Alex Singleton,2553739,LB,DEN,@KC,2,2,,,,,,,,,,,,,,,,93,4.20
Khalid Kareem,2563734,LB,ATL,LAR,1,1,,1,,,,,,,,,,,1,,,94,4.10
Dondrea Tillman,2573875,LB,DEN,@KC,1,1,0.5,,,,,,,,,,,,2,,,95,4.10
Nik Bonitto,2567517,LB,DEN,@KC,1,,,,,,,,,,,,,1,,,,96,4.00
Derrick Barnes,2566055,LB,DET,@MIN,1,4,,,,,,,,,,,,,,,,97,3.90
Zaire Franklin,2561155,LB,IND,JAX,1,4,,,,,,,,,,,,,,,,98,3.90
Ernest Jones,2566229,LB,SEA,@CAR,1,4,,,,,,,,,,,,,,,,99,3.90
Demetrius Knight Jr.,2574031,LB,CIN,ARI,1,4,,,,,,,,,,,,,,,,100,3.90
Jordan Burch,2574476,LB,ARI,@CIN,,2,,,,,,,,,,,,1,,,,101,3.70
Lavonte David,2532828,LB,TB,@MIA,2,1,,,,,,,,,,,,,,,,102,3.60
Malcolm Rodriguez,2567562,LB,DET,@MIN,2,1,,,,,,,,,,,,,,,,103,3.60
Chad Muma,2567760,LB,NE,@NYJ,1,3,,,,,,,,,,,,,,,,104,3.30
Cameron Thomas,2568129,LB,CLE,PIT,1,3,,,,,,,,,,,,,,,,105,3.30
Troy Dye,2564535,LB,LAC,HOU,,1,,,,,,,,,,,,1,,,,106,3.10
Tyler Batty,2574338,LB,MIN,DET,2,,,,,,,,,,,,,,,,,107,3.00
Damone Clark,2567493,LB,HOU,@LAC,2,,,,,,,,,,,,,,,,,108,3.00
Christian Elliss,2567004,LB,NE,@NYJ,,5,,,,,,,,,,,,,,,,109,3.00
BJ Ojulari,2570233,LB,ARI,@CIN,2,,,,,,,,,,,,,,,,,110,3.00
E.J. Speed,2562955,LB,HOU,@LAC,2,,,,,,,,,,,,,,,,,111,3.00
Drake Thomas,2571105,LB,SEA,@CAR,,5,,,,,,,,,,,,,,,,112,3.00
James Williams,2572078,LB,TEN,NO,2,,,,,,,,,,,,,,,,,113,3.00
Cody Barton,2562472,LB,TEN,NO,1,2,,,,,,,,,,,,,,,,114,2.70
Mohamoud Diabate,2570849,LB,CLE,PIT,1,2,,,,,,,,,,,,,,,,115,2.70
Cameron Goode,2567892,LB,MIA,TB,1,2,,,,,,,,,,,,,,,,116,2.70
Roquan Smith,2560877,LB,BAL,@GB,1,2,,,,,,,,,,,,,,,,117,2.70
Princely Umanmielen,2574003,LB,CAR,SEA,1,2,,,,,,,,,,,,,,,,118,2.70
Nick Herbig,2570248,LB,PIT,@CLE,,,,,,,,,,,,,,1,,,,119,2.50
Quinton Bell,2562908,LB,MIA,TB,,2,,,,,1,,,,,,,,,,,120,2.20
Jeffrey Bassa,2574239,LB,KC,DEN,1,1,,,,,,,,,,,,,,,,121,2.10
Zaven Collins,2566421,LB,ARI,@CIN,,1,0.5,,,,,,,,,,,,1,,,122,2.10
Smael Mondon Jr.,2574467,LB,PHI,@BUF,1,1,,,,,,,,,,,,,,,,123,2.10
Troy Reeder,2563313,LB,LAR,@ATL,1,1,,,,,,,,,,,,,,,,124,2.10
Jonathon Cooper,2566028,LB,DEN,@KC,1,,,,,,,,,,,,,,1,,,125,2.00
Bam Martin-Scott,2573991,LB,CAR,SEA,,3,,,,,,,,,,,,,,,,126,1.80
Cooper McDonald,2574250,LB,KC,DEN,,3,,,,,,,,,,,,,,,,127,1.80
"Kenneth Murray, Jr.",2565063,LB,DAL,@WAS,,3,,,,,,,,,,,,,,,,128,1.80
Mykal Walker,2563530,LB,NYJ,NE,,3,,,,,,,,,,,,,,,,129,1.80
Baron Browning,2566025,LB,ARI,@CIN,1,,,,,,,,,,,,,,,,,130,1.50
D'Marco Jackson,2567967,LB,CHI,@SF,1,,,,,,,,,,,,,,,,,131,1.50
Tyrice Knight,2572525,LB,SEA,@CAR,1,,,,,,,,,,,,,,,,,132,1.50
Connor O'Toole,2574571,LB,SEA,@CAR,1,,,,,,,,,,,,,,,,,133,1.50
Segun Olubi,2569263,LB,IND,JAX,1,,,,,,,,,,,,,,,,,134,1.50
Odafe Oweh,2565848,LB,LAC,HOU,1,,,,,,,,,,,,,,,,,135,1.50
Ivan Pace Jr.,2571210,LB,MIN,DET,1,,,,,,,,,,,,,,,,,136,1.50
Isaiah Simmons,2564940,LB,CAR,SEA,1,,,,,,,,,,,,,,,,,137,1.50
Shaun Dolac,2574264,LB,LAR,@ATL,,2,,,,,,,,,,,,,,,,138,1.20
Jay Higgins,2573930,LB,BAL,@GB,,2,,,,,,,,,,,,,,,,139,1.20
Owen Pappoe,2570227,LB,ARI,@CIN,,2,,,,,,,,,,,,,,,,140,1.20
Dorian Williams,2569582,LB,BUF,PHI,,2,,,,,,,,,,,,,,,,141,1.20
K.J. Britt,2566559,LB,MIA,TB,,1,,,,,,,,,,,,,1,,,142,1.10
Shaka Heyward,2570831,LB,CIN,ARI,,1,,,,,,,,,,,,,1,,,143,1.10
Jihad Ward,2555248,LB,TEN,NO,,1,,,,,,,,,,,,,1,,,144,1.10
Oren Burks,2560984,LB,CIN,ARI,,1,,,,,,,,,,,,,,,,145,0.60
Jaylon Carlies,2572114,LB,IND,JAX,,1,,,,,,,,,,,,,,,,146,0.60
Cole Christiansen,2565021,LB,KC,DEN,,1,,,,,,,,,,,,,,,,147,0.60
Jacob Hummel,2569390,LB,BAL,@GB,,1,,,,,,,,,,,,,,,,148,0.60
Thomas Incoom,2570921,LB,CAR,SEA,,1,,,,,,,,,,,,,,,,149,0.60
Cam Jones,2570728,LB,NYJ,NE,,1,,,,,,,,,,,,,,,,150,0.60
Carl Jones,2572959,LB,BAL,@GB,,1,,,,,,,,,,,,,,,,151,0.60
Deion Jones,2555162,LB,TB,@MIA,,1,,,,,,,,,,,,,,,,152,0.60
Marist Liufau,2571979,LB,DAL,@WAS,,1,,,,,,,,,,,,,,,,153,0.60
Ventrell Miller,2569906,LB,JAX,@IND,,1,,,,,,,,,,,,,,,,154,0.60
Jeremiah Moon,2567292,LB,PIT,@CLE,,1,,,,,,,,,,,,,,,,155,0.60
David Ojabo,2567301,LB,BAL,@GB,,1,,,,,,,,,,,,,,,,156,0.60
Jon Rhattigan,2567127,LB,LV,NYG,,1,,,,,,,,,,,,,,,,157,0.60
Chop Robinson,2572252,LB,MIA,TB,,1,,,,,,,,,,,,,,,,158,0.60
Noah Sewell,2569633,LB,CHI,@SF,,1,,,,,,,,,,,,,,,,159,0.60
Nolan Smith,2570212,LB,PHI,@BUF,,1,,,,,,,,,,,,,,,,160,0.60
Josh Sweat,2560889,LB,ARI,@CIN,,1,,,,,,,,,,,,,,,,161,0.60
Sione Takitaki,2562753,LB,MIN,DET,,1,,,,,,,,,,,,,,,,162,0.60
Channing Tindall,2567898,LB,ARI,@CIN,,1,,,,,,,,,,,,,,,,163,0.60
Yasir Abdullah,2569891,LB,JAX,@IND,,,,,,,,,,,,,,,,,,164,0.00
Mitchell Agude,2571111,LB,FA,Bye,,,,,,,,,,,,,,,,,,165,0.00
Austin Ajiake,2571766,LB,IND,JAX,,,,,,,,,,,,,,,,,,166,0.00
Troy Andersen,2567235,LB,ATL,LAR,,,,,,,,,,,,,,,,,,167,0.00
Liam Anderson,2570521,LB,CIN,ARI,,,,,,,,,,,,,,,,,,168,0.00
Joe Andreessen,2573632,LB,BUF,PHI,,,,,,,,,,,,,,,,,,169,0.00
Kam Arnold,2574604,LB,KC,DEN,,,,,,,,,,,,,,,,,,170,0.00
Brian Asamoah II,2567901,LB,CIN,ARI,,,,,,,,,,,,,,,,,,171,0.00
Eugene Asante,2574317,LB,ATL,LAR,,,,,,,,,,,,,,,,,,172,0.00
Joe Bachie,2564661,LB,TEN,NO,,,,,,,,,,,,,,,,,,173,0.00
Levelle Bailey,2573079,LB,DEN,@KC,,,,,,,,,,,,,,,,,,174,0.00
Krys Barnes,2563971,LB,CAR,SEA,,,,,,,,,,,,,,,,,,175,0.00
Zaire Barnes,2570185,LB,NYG,@LV,,,,,,,,,,,,,,,,,,176,0.00
Amare Barno,2567346,LB,FA,Bye,,,,,,,,,,,,,,,,,,177,0.00
Michael Barrett,2571880,LB,FA,Bye,,,,,,,,,,,,,,,,,,178,0.00
Justin Barron,2574067,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,179,0.00
Jared Bartlett,2574432,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,180,0.00
Carlos Basham,2565863,LB,LV,NYG,,,,,,,,,,,,,,,,,,181,0.00
Abraham Beauplan,2571180,LB,FA,Bye,,,,,,,,,,,,,,,,,,182,0.00
Nick Bellore,2495262,LB,WAS,DAL,,,,,,,,,,,,,,,,,,183,0.00
JD Bertrand,2571799,LB,ATL,LAR,,,,,,,,,,,,,,,,,,184,0.00
Stone Blanton,2574536,LB,FA,Bye,,,,,,,,,,,,,,,,,,185,0.00
Chris Board,2561301,LB,NYG,@LV,,,,,,,,,,,,,,,,,,186,0.00
Swayze Bozeman,2572811,LB,NYG,@LV,,,,,,,,,,,,,,,,,,187,0.00
Elliott Brown,2574475,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,188,0.00
J.B. Brown,2574085,LB,FA,Bye,,,,,,,,,,,,,,,,,,189,0.00
Carson Bruener,2574490,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,190,0.00
Teddye Buchanan,2573925,LB,BAL,@GB,,,,,,,,,,,,,,,,,,191,0.00
John Bullock,2574582,LB,FA,Bye,,,,,,,,,,,,,,,,,,192,0.00
Amari Burney,2570041,LB,FA,Bye,,,,,,,,,,,,,,,,,,193,0.00
Chance Campbell,2567646,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,194,0.00
Andre Carter II,2571207,LB,MIA,TB,,,,,,,,,,,,,,,,,,195,0.00
Lorenzo Carter,2561015,LB,FA,Bye,,,,,,,,,,,,,,,,,,196,0.00
Chaz Chambliss,2574342,LB,MIN,DET,,,,,,,,,,,,,,,,,,197,0.00
Jake Chaney,2574664,LB,FA,Bye,,,,,,,,,,,,,,,,,,198,0.00
Leo Chenal,2567784,LB,KC,DEN,,,,,,,,,,,,,,,,,,199,0.00
Claudin Cherelus,2570617,LB,CAR,SEA,,,,,,,,,,,,,,,,,,200,0.00
Jimmy Ciarlo,2572684,LB,MIA,TB,,,,,,,,,,,,,,,,,,201,0.00
K.J. Cloyd,2573283,LB,FA,Bye,,,,,,,,,,,,,,,,,,202,0.00
Jack Cochrane,2568408,LB,KC,DEN,,,,,,,,,,,,,,,,,,203,0.00
Seth Coleman,2574557,LB,FA,Bye,,,,,,,,,,,,,,,,,,204,0.00
Junior Colson,2572465,LB,LAC,HOU,,,,,,,,,,,,,,,,,,205,0.00
Branson Combs,2574211,LB,JAX,@IND,,,,,,,,,,,,,,,,,,206,0.00
Zach Cunningham,2558094,LB,DET,@MIN,,,,,,,,,,,,,,,,,,207,0.00
Jamin Davis,2566595,LB,LV,NYG,,,,,,,,,,,,,,,,,,208,0.00
Nakobe Dean,2568072,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,209,0.00
Solomon DeShields,2574185,LB,FA,Bye,,,,,,,,,,,,,,,,,,210,0.00
Victor Dimukeje,2566424,LB,NYG,@LV,,,,,,,,,,,,,,,,,,211,0.00
De'Shaan Dixon,2567736,LB,FA,Bye,,,,,,,,,,,,,,,,,,212,0.00
Lance Dixon,2574457,LB,FA,Bye,,,,,,,,,,,,,,,,,,213,0.00
Bud Dupree,2552289,LB,LAC,HOU,,,,,,,,,,,,,,,,,,214,0.00
Arnold Ebiketie,2567238,LB,ATL,LAR,,,,,,,,,,,,,,,,,,215,0.00
Power Echols,2574007,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,216,0.00
Milo Eifler,2565729,LB,FA,Bye,,,,,,,,,,,,,,,,,,217,0.00
Andrew Farmer,2571545,LB,SF,CHI,,,,,,,,,,,,,,,,,,218,0.00
Tony Fields II,2565971,LB,FA,Bye,,,,,,,,,,,,,,,,,,219,0.00
Jaylan Ford,2572315,LB,NO,@TEN,,,,,,,,,,,,,,,,,,220,0.00
Dante Fowler Jr.,2553431,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,221,0.00
Tomon Fox,2569137,LB,NYG,@LV,,,,,,,,,,,,,,,,,,222,0.00
Jalan Gaines,2574560,LB,FA,Bye,,,,,,,,,,,,,,,,,,223,0.00
Dallas Gant,2573289,LB,FA,Bye,,,,,,,,,,,,,,,,,,224,0.00
Dennis Gardeck,2561200,LB,JAX,@IND,,,,,,,,,,,,,,,,,,225,0.00
David Gbenda,2574149,LB,FA,Bye,,,,,,,,,,,,,,,,,,226,0.00
Brandon George,2574245,LB,KC,DEN,,,,,,,,,,,,,,,,,,227,0.00
DaRon Gilbert,2573127,LB,FA,Bye,,,,,,,,,,,,,,,,,,228,0.00
Cam Gill,2565216,LB,FA,Bye,,,,,,,,,,,,,,,,,,229,0.00
Trevis Gipson,2563695,LB,CAR,SEA,,,,,,,,,,,,,,,,,,230,0.00
Jalen Graham,2570311,LB,SF,CHI,,,,,,,,,,,,,,,,,,231,0.00
Jonathan Greenard,2564070,LB,MIN,DET,,,,,,,,,,,,,,,,,,232,0.00
Dre Greenlaw,2562428,LB,DEN,@KC,,,,,,,,,,,,,,,,,,233,0.00
Antonio Grier Jr.,2573566,LB,FA,Bye,,,,,,,,,,,,,,,,,,234,0.00
Kylan Guidry,2574513,LB,FA,Bye,,,,,,,,,,,,,,,,,,235,0.00
Derick Hall,2570329,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,236,0.00
Malik Hamm,2570392,LB,BAL,@GB,,,,,,,,,,,,,,,,,,237,0.00
Nick Hampton,2570008,LB,LAR,@ATL,,,,,,,,,,,,,,,,,,238,0.00
Jake Hansen,2568870,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,239,0.00
Matt Harmon,2574347,LB,FA,Bye,,,,,,,,,,,,,,,,,,240,0.00
Devin Harper,2567499,LB,FA,Bye,,,,,,,,,,,,,,,,,,241,0.00
Christian Harris,2567679,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,242,0.00
Darius Harris,2563108,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,243,0.00
Neville Hewitt,2553657,LB,NYG,@LV,,,,,,,,,,,,,,,,,,244,0.00
Jordan Hicks,2552315,LB,FA,Bye,,,,,,,,,,,,,,,,,,245,0.00
Jamal Hill,2572096,LB,HOU,@LAC,,,,,,,,,,,,,,,,,,246,0.00
Michael Hoecht,2564346,LB,BUF,PHI,,,,,,,,,,,,,,,,,,247,0.00
Cole Holcomb,2562872,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,248,0.00
Justin Hollins,2562285,LB,FA,Bye,,,,,,,,,,,,,,,,,,249,0.00
Ty'Ron Hopper,2572036,LB,GB,BAL,,,,,,,,,,,,,,,,,,250,0.00
Khaleke Hudson,2565279,LB,FA,Bye,,,,,,,,,,,,,,,,,,251,0.00
Ruben Hyppolite II,2574011,LB,CHI,@SF,,,,,,,,,,,,,,,,,,252,0.00
Adisa Isaac,2571826,LB,BAL,@GB,,,,,,,,,,,,,,,,,,253,0.00
Jared Ivey,2574562,LB,SEA,@CAR,,,,,,,,,,,,,,,,,,254,0.00
Brennan Jackson,2572198,LB,LV,NYG,,,,,,,,,,,,,,,,,,255,0.00
D'Eryk Jackson,2574563,LB,FA,Bye,,,,,,,,,,,,,,,,,,256,0.00
Dequan Jackson,2571041,LB,FA,Bye,,,,,,,,,,,,,,,,,,257,0.00
Nick Jackson,2574588,LB,TB,@MIA,,,,,,,,,,,,,,,,,,258,0.00
Curtis Jacobs,2572826,LB,FA,Bye,,,,,,,,,,,,,,,,,,259,0.00
Keonta Jenkins,2573964,LB,BUF,PHI,,,,,,,,,,,,,,,,,,260,0.00
Josey Jewell,2560763,LB,FA,Bye,,,,,,,,,,,,,,,,,,261,0.00
Buddy Johnson,2566454,LB,IND,JAX,,,,,,,,,,,,,,,,,,262,0.00
Caleb Johnson,2566743,LB,MIA,TB,,,,,,,,,,,,,,,,,,263,0.00
DJ Johnson,2569603,LB,WAS,DAL,,,,,,,,,,,,,,,,,,264,0.00
Dyontae Johnson,2570581,LB,FA,Bye,,,,,,,,,,,,,,,,,,265,0.00
Jamon Johnson,2574133,LB,GB,BAL,,,,,,,,,,,,,,,,,,266,0.00
Patrick Johnson,2566403,LB,PHI,@BUF,,,,,,,,,,,,,,,,,,267,0.00
Matt Jones,2574299,LB,FA,Bye,,,,,,,,,,,,,,,,,,268,0.00
Patrick Jones II,2566307,LB,CAR,SEA,,,,,,,,,,,,,,,,,,269,0.00
Vi Jones,2568249,LB,FA,Bye,,,,,,,,,,,,,,,,,,270,0.00
Matthew Judon,2555505,LB,BUF,PHI,,,,,,,,,,,,,,,,,,271,0.00
Ale Kaho,2574611,LB,WAS,DAL,,,,,,,,,,,,,,,,,,272,0.00
Mohamed Kamara,2572243,LB,TB,@MIA,,,,,,,,,,,,,,,,,,273,0.00
Sam Kamara,2566746,LB,CLE,PIT,,,,,,,,,,,,,,,,,,274,0.00
Eric Kendricks,2552312,LB,SF,CHI,,,,,,,,,,,,,,,,,,275,0.00
Austin Keys,2574351,LB,ARI,@CIN,,,,,,,,,,,,,,,,,,276,0.00
Kobe King,2574352,LB,NYJ,NE,,,,,,,,,,,,,,,,,,277,0.00
Jack Kiser,2574220,LB,JAX,@IND,,,,,,,,,,,,,,,,,,278,0.00
Nick Kubitz,2573912,LB,FA,Bye,,,,,,,,,,,,,,,,,,279,0.00
William Kwenkeu,2569414,LB,BAL,@GB,,,,,,,,,,,,,,,,,,280,0.00
Isaiah Land,2570900,LB,DAL,@WAS,,,,,,,,,,,,,,,,,,281,0.00
Harold Landry III,2560784,LB,NE,@NYJ,,,,,,,,,,,,,,,,,,282,0.00
